"regulatoryGene"	"targetGene"	"weight"
"ENSG00000109846"	"ENSG00000269867"	0.000131707449914896
"ENSG00000269867"	"ENSG00000164099"	0.000130725268463172
"ENSG00000164099"	"ENSG00000269867"	0.000129779160765123
"ENSG00000151779"	"ENSG00000238113"	0.000128170947872404
"ENSG00000164099"	"ENSG00000223403"	0.00012775926698941
"ENSG00000164099"	"ENSG00000262543"	0.000125098199846723
"ENSG00000105357"	"ENSG00000177551"	0.000123799721928525
"ENSG00000139292"	"ENSG00000164099"	0.000123626772187043
"ENSG00000174279"	"ENSG00000237857"	0.000121076651996138
"ENSG00000249853"	"ENSG00000168298"	0.000120602454079221
"ENSG00000254656"	"ENSG00000261888"	0.000119718494377291
"ENSG00000128710"	"ENSG00000106536"	0.000119058637353812
"ENSG00000275993"	"ENSG00000262543"	0.000118180856810807
"ENSG00000258949"	"ENSG00000254656"	0.000116511133234815
"ENSG00000235436"	"ENSG00000280727"	0.000116194338508221
"ENSG00000128710"	"ENSG00000258949"	0.000115525622771694
"ENSG00000164099"	"ENSG00000151779"	0.000110748250075583
"ENSG00000261888"	"ENSG00000237857"	0.000108644133476235
"ENSG00000148795"	"ENSG00000253347"	0.000107551723170304
"ENSG00000172568"	"ENSG00000262543"	0.000104426466626905
"ENSG00000105357"	"ENSG00000176716"	0.000102116055374076
"ENSG00000164309"	"ENSG00000198785"	9.99780581653782e-05
"ENSG00000223403"	"ENSG00000164176"	9.96018022594133e-05
"ENSG00000197099"	"ENSG00000160808"	9.94500192490446e-05
"ENSG00000197099"	"ENSG00000109846"	9.70530783722408e-05
"ENSG00000128710"	"ENSG00000223403"	9.63477564650659e-05
"ENSG00000274383"	"ENSG00000198739"	9.5808139506014e-05
"ENSG00000164099"	"ENSG00000105357"	9.56157884937489e-05
"ENSG00000254656"	"ENSG00000198785"	9.29087522831077e-05
"ENSG00000254656"	"ENSG00000198739"	9.25793014019056e-05
"ENSG00000181085"	"ENSG00000261888"	9.1328830073157e-05
"ENSG00000238113"	"ENSG00000235436"	9.11230816907859e-05
"ENSG00000262543"	"ENSG00000253347"	9.08469927307856e-05
"ENSG00000238113"	"ENSG00000269867"	9.01168929848324e-05
"ENSG00000160808"	"ENSG00000238113"	8.70551809725791e-05
"ENSG00000160808"	"ENSG00000150991"	8.65690522983339e-05
"ENSG00000223403"	"ENSG00000181085"	8.60914499979754e-05
"ENSG00000274383"	"ENSG00000253347"	8.49996641429466e-05
"ENSG00000235436"	"ENSG00000254656"	8.34594417357314e-05
"ENSG00000198739"	"ENSG00000172568"	8.3326091202763e-05
"ENSG00000182575"	"ENSG00000253347"	8.32403097328258e-05
"ENSG00000139211"	"ENSG00000238113"	8.17567883431703e-05
"ENSG00000249853"	"ENSG00000139292"	8.09756608183524e-05
"ENSG00000174279"	"ENSG00000198739"	8.08810728563882e-05
"ENSG00000225527"	"ENSG00000253347"	8.06782099271814e-05
"ENSG00000262543"	"ENSG00000174279"	7.99591074635452e-05
"ENSG00000269867"	"ENSG00000238113"	7.97786237451155e-05
"ENSG00000176716"	"ENSG00000275993"	7.9543536386754e-05
"ENSG00000164099"	"ENSG00000160808"	7.88359074645202e-05
"ENSG00000174279"	"ENSG00000181085"	7.82405119608012e-05
"ENSG00000253347"	"ENSG00000223403"	7.71699217143545e-05
"ENSG00000151779"	"ENSG00000150991"	7.67030347031559e-05
"ENSG00000160808"	"ENSG00000164309"	7.6193794867865e-05
"ENSG00000198739"	"ENSG00000164176"	7.43864180582064e-05
"ENSG00000128710"	"ENSG00000181085"	7.22822085158727e-05
"ENSG00000137868"	"ENSG00000148795"	7.18264411475043e-05
"ENSG00000176716"	"ENSG00000128710"	7.1367601530297e-05
"ENSG00000198785"	"ENSG00000274370"	7.06833237758255e-05
"ENSG00000223403"	"ENSG00000105357"	6.98163728678947e-05
"ENSG00000137868"	"ENSG00000172568"	6.87474773092604e-05
"ENSG00000176716"	"ENSG00000238113"	6.86261545144221e-05
"ENSG00000168298"	"ENSG00000238113"	6.85782898395206e-05
"ENSG00000139292"	"ENSG00000164176"	6.8402100044988e-05
"ENSG00000150991"	"ENSG00000139292"	6.79202809351825e-05
"ENSG00000274370"	"ENSG00000223403"	6.54511681525949e-05
"ENSG00000261888"	"ENSG00000139292"	6.5396311564272e-05
"ENSG00000274370"	"ENSG00000109846"	6.51099804186336e-05
"ENSG00000182575"	"ENSG00000197099"	6.46411076344352e-05
"ENSG00000254656"	"ENSG00000137868"	6.45000104465224e-05
"ENSG00000262543"	"ENSG00000150991"	6.42636498291306e-05
